id,checksum,cover,created_at,game,name,region,updated_at
55,7b1f1cbb-109c-c800-f800-30088a596130,1507420800,"[245, 246, 247, 248, 249, 250, 251, 252]",11161,"[2026, 5245, 7394, 9624, 11003, 11161, 53622]",1507593600,https://www.igdb.com/game_versions/south-park-the-fractured-but-whole/
56,0089b9ee-4513-57d7-5e4f-1530bee45609,1507593600,"[276, 277]",25657,"[25657, 52887]",1507593600,https://www.igdb.com/game_versions/destiny-2/
57,d2f25f27-6d59-b5a8-d240-d52ea60799eb,1507593600,"[286, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299]",11133,"[9536, 11133, 28210, 41637, 42941, 47486]",1507593600,https://www.igdb.com/game_versions/dark-souls-iii/
59,5a84c0a0-dedf-d1f2-7614-f34b8a8b1e25,1507593600,"[300, 301]",7351,"[7351, 41614]",1507593600,https://www.igdb.com/game_versions/doom--2/
60,592a97aa-769a-ae1b-d437-853c0dd979d5,1507593600,"[302, 303, 304]",28204,"[11499, 28204, 52717]",1507593600,https://www.igdb.com/game_versions/call-of-duty-wwii/
61,d5ba93c1-2bce-c89b-ade8-52627be70243,1507680000,"[305, 306, 307, 308, 309, 310, 311, 312, 313]",343,"[343, 41888, 41891]",1507680000,https://www.igdb.com/game_versions/battlefield-3/
62,cc5553ea-c8ec-4a96-37a9-f05220a719d1,1507680000,"[314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331]",1981,"[1981, 7707, 21862, 24429, 26198, 51869, 53573]",1507680000,https://www.igdb.com/game_versions/saints-row-iv/
63,9d3b626d-bfe0-8fd1-f116-7e60dade3a14,1507680000,"[332, 333, 334]",26766,"[26766, 27298]",1507680000,https://www.igdb.com/game_versions/xenoblade-chronicles-2/
64,da453b79-3a84-326f-2f16-90f59de82c17,1507680000,"[335, 336, 337, 338, 339, 340, 341, 342]",109,"[109, 47398, 59848, 59849]",1507680000,https://www.igdb.com/game_versions/l-a-noire/
65,09096986-128a-2201-a3af-c667400feb30,1507766400,"[399, 400, 401, 402, 403]",19333,"[19333, 52555, 74318]",1508889600,https://www.igdb.com/game_versions/absolver/
66,c9869616-7a34-43b2-f93a-b66bd7ec628c,1507852800,,935,,1507852800,https://www.igdb.com/game_versions/wing-commander-prophecy/
67,881e34d5-5acc-a925-1f06-1f77db51bfff,1507939200,[345],60,"[60, 65]",1507939200,https://www.igdb.com/game_versions/the-secret-of-monkey-island/
68,1c81ce33-36d9-7125-4caa-b1c528e4a4a7,1507939200,[346],61,"[61, 66]",1507939200,https://www.igdb.com/game_versions/monkey-island-2-lechuck-s-revenge/
69,0377a1fe-1d36-a248-9b76-c69634e5f050,1507939200,,536,,1507939200,https://www.igdb.com/game_versions/dead-island/
70,2dd94dbf-0c9c-8b57-47f1-b77c451b69e7,1508198400,"[347, 348, 349, 350, 351, 352]",11567,"[11567, 51995]",1508198400,https://www.igdb.com/game_versions/elex/
71,9007bde4-d6b7-9741-395d-83ae362d7e76,1508457600,[355],289,"[289, 37059]",1508457600,https://www.igdb.com/game_versions/age-of-empires/
72,93242c20-faa5-bd9e-859e-733a970d3ce9,1508457600,[356],437,"[437, 35894, 53336]",1508457600,https://www.igdb.com/game_versions/medieval-total-war/
73,0f2788c5-6200-aafd-0da3-b576413c9568,1508457600,"[357, 358, 359, 360, 362, 363, 365, 366, 367, 368, 369, 370, 371]",8173,"[8173, 21229, 28061, 44544]",1508457600,https://www.igdb.com/game_versions/overwatch/
74,d1b6f864-c759-f7f0-ac6a-bfc9fcd0df32,1508716800,"[373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383]",1164,"[1164, 19965, 53817, 53818, 74555]",1508716800,https://www.igdb.com/game_versions/tomb-raider--2/
75,6cec09e0-b2e9-35bc-41af-e23b9a55d217,1508803200,[384],11587,"[11587, 23835]",1508803200,https://www.igdb.com/game_versions/absolute-drift/
76,67d0fae3-3d1d-46e1-0319-a39538850192,1508803200,"[385, 386, 387, 388, 389]",6,"[6, 5613]",1508803200,https://www.igdb.com/game_versions/baldurs-gate-ii-shadows-of-amn/
77,f3340a95-23bf-0f51-7320-69384b466278,1508803200,"[390, 391, 392, 393, 394, 395]",14292,"[14292, 21813, 52617]",1508803200,https://www.igdb.com/game_versions/baldurs-gate-siege-of-dragonspear/
78,9d990d94-81e4-854d-6cf3-d6e4bc238f5b,1508803200,"[396, 397, 398]",73,"[73, 45179]",1508803200,https://www.igdb.com/game_versions/mass-effect/
